duration,local_orig,ts,IP Address,uid,id_orig_port,id_resp_host,id_resp_port,orig_ip_bytes,local_resp,orig_mac,orig_bytes,resp_ip_bytes,resp_mac,proto,missed_bytes,service,orig_pkts,history,resp_bytes,conn_state,resp_pkts,resp_geoip.timezone,resp_geoip.area_code,resp_geoip.continent_code,resp_geoip.real_region_name,resp_geoip.ip,resp_geoip.country_name,resp_geoip.latitude,resp_geoip.country_code2,resp_geoip.longitude,resp_geoip.dma_code,resp_geoip.city_name,resp_geoip.country_code3,resp_geoip.postal_code
0.0367,T,1478049836,130.134.2.116,CwoSlGhi9OFuAYSPb,29225,8.8.8.8,53,64,F,9c:d9:17:40:bf:f8,36,169,08:bd:43:8a:7d:59,udp,0,dns,1,Dd,141,SF,1,America/Los_Angeles,650,NA,California,8.8.8.8,United States,37.4192,US,-122.0574,807,Mountain View,USA,CA
0.0367,T,1478096241,163.206.7.112,CTZZIE3m3YFVPvamq2,16303,8.8.8.8,53,65,F,10:a5:d0:4b:03:94,37,105,08:bd:43:8a:7d:59,udp,0,dns,1,Dd,77,SF,1,America/Los_Angeles,650,NA,California,8.8.8.8,United States,37.4192,US,-122.0574,807,Mountain View,USA,CA
0.0367,T,1478036877,148.114.16.241,C3lEme60yAjs2vzti,45416,8.8.8.8,53,65,F,9c:d9:17:40:bf:f8,37,179,08:bd:43:8a:7d:59,udp,0,dns,1,Dd,151,SF,1,America/Los_Angeles,650,NA,California,8.8.8.8,United States,37.4192,US,-122.0574,807,Mountain View,USA,CA
0.0369,T,1478034446,148.114.22.219,Cq9zxb2eVxQmD2j5q9,49375,8.8.8.8,53,77,F,9c:d9:17:40:bf:f8,49,261,08:bd:43:8a:7d:59,udp,0,dns,1,Dd,233,SF,1,America/Los_Angeles,650,NA,California,8.8.8.8,United States,37.4192,US,-122.0574,807,Mountain View,USA,CA
0.0369,T,1478098464,128.102.2.197,CnsaJDLiEzeo4Fbec,37573,8.8.8.8,53,71,F,10:a5:d0:4b:03:94,43,116,08:bd:43:8a:7d:59,udp,0,dns,1,Dd,88,SF,1,America/Los_Angeles,650,NA,California,8.8.8.8,United States,37.4192,US,-122.0574,807,Mountain View,USA,CA
0.0369,T,1478109187,163.206.7.51,CqR0223QokjcCTrWOa,30981,8.8.8.8,53,65,F,9c:d9:17:40:bf:f8,37,275,08:bd:43:8a:7d:59,udp,0,dns,1,Dd,247,SF,1,America/Los_Angeles,650,NA,California,8.8.8.8,United States,37.4192,US,-122.0574,807,Mountain View,USA,CA
0.037,T,1478048626,130.134.2.24,CC5fdU3ThSafHPn5Yj,29887,8.8.8.8,53,76,F,9c:d9:17:40:bf:f8,48,227,08:bd:43:8a:7d:59,udp,0,dns,1,Dd,199,SF,1,America/Los_Angeles,650,NA,California,8.8.8.8,United States,37.4192,US,-122.0574,807,Mountain View,USA,CA
0.037,T,1478049416,128.102.1.240,CMnAthaAYAA62Nxhi,49937,8.8.8.8,53,64,F,9c:d9:17:40:bf:f8,36,162,08:bd:43:8a:7d:59,udp,0,dns,1,Dd,134,SF,1,America/Los_Angeles,650,NA,California,8.8.8.8,United States,37.4192,US,-122.0574,807,Mountain View,USA,CA
0.0371,T,1478029629,163.205.5.87,CN0NXwBPoPYKbY73h,64524,8.8.8.8,53,64,F,9c:d9:17:40:bf:f8,36,122,08:bd:43:8a:7d:59,udp,0,dns,1,Dd,94,SF,1,America/Los_Angeles,650,NA,California,8.8.8.8,United States,37.4192,US,-122.0574,807,Mountain View,USA,CA
0.0371,T,1478049500,128.102.2.132,CWATv8e59fz6zSaLe,48976,8.8.8.8,53,62,F,9c:d9:17:40:bf:f8,34,107,08:bd:43:8a:7d:59,udp,0,dns,1,Dd,79,SF,1,America/Los_Angeles,650,NA,California,8.8.8.8,United States,37.4192,US,-122.0574,807,Mountain View,USA,CA
0.0371,T,1478049525,148.114.16.206,CzsshR3gqIYC7FiGch,56516,8.8.8.8,53,62,F,9c:d9:17:40:bf:f8,34,107,08:bd:43:8a:7d:59,udp,0,dns,1,Dd,79,SF,1,America/Los_Angeles,650,NA,California,8.8.8.8,United States,37.4192,US,-122.0574,807,Mountain View,USA,CA
0.0371,T,1478097786,128.102.1.48,CMcHNobTARkCj81Ih,17062,8.8.8.8,53,71,F,10:a5:d0:4b:03:94,43,193,08:bd:43:8a:7d:59,udp,0,dns,1,Dd,165,SF,1,America/Los_Angeles,650,NA,California,8.8.8.8,United States,37.4192,US,-122.0574,807,Mountain View,USA,CA
0.0372,T,1478022276,131.182.10.54,CEE0Ju1UzhW4iuuMRb,39960,8.8.8.8,53,67,F,9c:d9:17:40:bf:f8,39,83,08:bd:43:8a:7d:59,udp,0,dns,1,Dd,55,SF,1,America/Los_Angeles,650,NA,California,8.8.8.8,United States,37.4192,US,-122.0574,807,Mountain View,USA,CA
0.0372,T,1478022431,130.134.3.142,C0jlpJ36ZQuVRqwdS8,54437,8.8.8.8,53,71,F,9c:d9:17:40:bf:f8,43,87,08:bd:43:8a:7d:59,udp,0,dns,1,Dd,59,SF,1,America/Los_Angeles,650,NA,California,8.8.8.8,United States,37.4192,US,-122.0574,807,Mountain View,USA,CA
0.0372,T,1478022267,130.134.2.8,CbXt2O2BWG84ayXlib,25418,8.8.8.8,53,66,F,9c:d9:17:40:bf:f8,38,176,08:bd:43:8a:7d:59,udp,0,dns,1,Dd,148,SF,1,America/Los_Angeles,650,NA,California,8.8.8.8,United States,37.4192,US,-122.0574,807,Mountain View,USA,CA
0.0372,T,1478045287,128.102.1.23,Cd5wt342g7XzxlEfi3,50041,8.8.8.8,53,76,F,9c:d9:17:40:bf:f8,48,274,08:bd:43:8a:7d:59,udp,0,dns,1,Dd,246,SF,1,America/Los_Angeles,650,NA,California,8.8.8.8,United States,37.4192,US,-122.0574,807,Mountain View,USA,CA
0.0373,T,1478049799,131.182.10.141,CB3HJ22PnYjDNIOssf,24451,8.8.8.8,53,68,F,9c:d9:17:40:bf:f8,40,214,08:bd:43:8a:7d:59,udp,0,dns,1,Dd,186,SF,1,America/Los_Angeles,650,NA,California,8.8.8.8,United States,37.4192,US,-122.0574,807,Mountain View,USA,CA
0.0373,T,1478105415,146.165.85.13,CQCbDT2IQhWPlPxJY5,37405,8.8.8.8,53,76,F,9c:d9:17:40:bf:f8,48,227,08:bd:43:8a:7d:59,udp,0,dns,1,Dd,199,SF,1,America/Los_Angeles,650,NA,California,8.8.8.8,United States,37.4192,US,-122.0574,807,Mountain View,USA,CA
0.0374,T,1478098320,131.182.1.43,CvMf1N1rOK1CwsBZCh,31005,8.8.8.8,53,70,F,10:a5:d0:4b:03:94,42,268,08:bd:43:8a:7d:59,udp,0,dns,1,Dd,240,SF,1,America/Los_Angeles,650,NA,California,8.8.8.8,United States,37.4192,US,-122.0574,807,Mountain View,USA,CA
0.0374,T,1478101544,128.102.2.125,CmwsuaDJPVL9Xjr5i,13665,8.8.8.8,53,64,F,9c:d9:17:40:bf:f8,36,211,08:bd:43:8a:7d:59,udp,0,dns,1,Dd,183,SF,1,America/Los_Angeles,650,NA,California,8.8.8.8,United States,37.4192,US,-122.0574,807,Mountain View,USA,CA
0.0375,T,1478098472,148.114.50.26,CzD4QZDfKCMDXvuid,63894,8.8.8.8,53,71,F,10:a5:d0:4b:03:94,43,116,08:bd:43:8a:7d:59,udp,0,dns,1,Dd,88,SF,1,America/Los_Angeles,650,NA,California,8.8.8.8,United States,37.4192,US,-122.0574,807,Mountain View,USA,CA
0.0375,T,1478097466,146.165.85.99,Cuxp4S3nCySkmb2fL,43216,8.8.8.8,53,64,F,9c:d9:17:40:bf:f8,36,158,08:bd:43:8a:7d:59,udp,0,dns,1,Dd,130,SF,1,America/Los_Angeles,650,NA,California,8.8.8.8,United States,37.4192,US,-122.0574,807,Mountain View,USA,CA
0.0376,T,1478049774,146.165.13.112,CpiClJ1cKB2H2Twwqb,32339,8.8.8.8,53,70,F,9c:d9:17:40:bf:f8,42,130,08:bd:43:8a:7d:59,udp,0,dns,1,Dd,102,SF,1,America/Los_Angeles,650,NA,California,8.8.8.8,United States,37.4192,US,-122.0574,807,Mountain View,USA,CA
0.0376,T,1478047375,130.134.1.199,CW5YTk2PuclPUd2i5e,62991,8.8.8.8,53,76,F,9c:d9:17:40:bf:f8,48,227,08:bd:43:8a:7d:59,udp,0,dns,1,Dd,199,SF,1,America/Los_Angeles,650,NA,California,8.8.8.8,United States,37.4192,US,-122.0574,807,Mountain View,USA,CA
0.0376,T,1478096726,146.165.7.173,CN9MJB37t8xCPNTQJa,16234,8.8.8.8,53,71,F,10:a5:d0:4b:03:94,43,116,08:bd:43:8a:7d:59,udp,0,dns,1,Dd,88,SF,1,America/Los_Angeles,650,NA,California,8.8.8.8,United States,37.4192,US,-122.0574,807,Mountain View,USA,CA
0.0376,T,1478127320,198.117.13.63,Clcj7d1zHd0PFDofcd,40747,8.8.8.8,53,67,F,9c:d9:17:40:bf:f8,39,283,08:bd:43:8a:7d:59,udp,0,dns,1,Dd,255,SF,1,America/Los_Angeles,650,NA,California,8.8.8.8,United States,37.4192,US,-122.0574,807,Mountain View,USA,CA
0.0377,T,1478097488,128.159.1.101,CiJWUMbkkpN0qphEk,15901,8.8.8.8,53,64,F,10:a5:d0:4b:03:94,36,122,08:bd:43:8a:7d:59,udp,0,dns,1,Dd,94,SF,1,America/Los_Angeles,650,NA,California,8.8.8.8,United States,37.4192,US,-122.0574,807,Mountain View,USA,CA
0.0377,T,1478107958,128.154.2.155,CTVmvA8rsfOWr3q4d,37966,8.8.4.4,53,67,F,9c:d9:17:40:bf:f8,39,317,08:bd:43:8a:7d:59,udp,0,dns,1,Dd,289,SF,1,America/Los_Angeles,650,NA,California,8.8.4.4,United States,37.4192,US,-122.0574,807,Mountain View,USA,CA
0.0377,T,1478187771,128.159.1.16,Cla6ph2ebuk8SzlGRh,64752,8.8.8.8,53,76,F,9c:d9:17:40:bf:f8,48,274,08:bd:43:8a:7d:59,udp,0,dns,1,Dd,246,SF,1,America/Los_Angeles,650,NA,California,8.8.8.8,United States,37.4192,US,-122.0574,807,Mountain View,USA,CA
0.0378,T,1478022939,148.114.22.51,CVkAFn2YYE3O0Q7804,6016,8.8.4.4,53,59,F,9c:d9:17:40:bf:f8,31,176,08:bd:43:8a:7d:59,udp,0,dns,1,Dd,148,SF,1,America/Los_Angeles,650,NA,California,8.8.4.4,United States,37.4192,US,-122.0574,807,Mountain View,USA,CA
0.0379,T,1478039564,198.117.13.194,CfGXzZ2qLj1hPersna,9228,8.8.8.8,53,61,F,9c:d9:17:40:bf:f8,33,111,08:bd:43:8a:7d:59,udp,0,dns,1,Dd,83,SF,1,America/Los_Angeles,650,NA,California,8.8.8.8,United States,37.4192,US,-122.0574,807,Mountain View,USA,CA
0.0379,T,1478097821,130.134.2.153,CGGGje4wIMZu3TCyc5,61178,8.8.8.8,53,71,F,10:a5:d0:4b:03:94,43,116,08:bd:43:8a:7d:59,udp,0,dns,1,Dd,88,SF,1,America/Los_Angeles,650,NA,California,8.8.8.8,United States,37.4192,US,-122.0574,807,Mountain View,USA,CA
0.038,T,1478126871,128.154.1.228,CNVmee4Ji2mGw8COg5,60385,8.8.8.8,53,70,F,9c:d9:17:40:bf:f8,42,112,08:bd:43:8a:7d:59,udp,0,dns,1,Dd,84,SF,1,America/Los_Angeles,650,NA,California,8.8.8.8,United States,37.4192,US,-122.0574,807,Mountain View,USA,CA
0.038,T,1478126436,148.114.22.34,CcLH7D3P5EItUIJOy2,1172,8.8.8.8,53,76,F,9c:d9:17:40:bf:f8,48,274,08:bd:43:8a:7d:59,udp,0,dns,1,Dd,246,SF,1,America/Los_Angeles,650,NA,California,8.8.8.8,United States,37.4192,US,-122.0574,807,Mountain View,USA,CA
0.0381,T,1478024130,131.182.11.151,Ck6Uly1dx7ipdaMLic,3974,8.8.8.8,53,65,F,9c:d9:17:40:bf:f8,37,105,08:bd:43:8a:7d:59,udp,0,dns,1,Dd,77,SF,1,America/Los_Angeles,650,NA,California,8.8.8.8,United States,37.4192,US,-122.0574,807,Mountain View,USA,CA
0.0381,T,1478042676,163.205.5.86,CBUm1Mie6NYhHppLk,55106,8.8.8.8,53,76,F,9c:d9:17:40:bf:f8,48,227,08:bd:43:8a:7d:59,udp,0,dns,1,Dd,199,SF,1,America/Los_Angeles,650,NA,California,8.8.8.8,United States,37.4192,US,-122.0574,807,Mountain View,USA,CA
0.0384,T,1478022276,148.114.50.41,CPFVsj1aMWaF6I0Cck,47337,8.8.4.4,53,76,F,9c:d9:17:40:bf:f8,48,227,08:bd:43:8a:7d:59,udp,0,dns,1,Dd,199,SF,1,America/Los_Angeles,650,NA,California,8.8.4.4,United States,37.4192,US,-122.0574,807,Mountain View,USA,CA
0.0384,T,1478022319,128.102.3.247,COTDKu1J6PsGbr3fRb,65246,8.8.8.8,53,64,F,9c:d9:17:40:bf:f8,36,118,08:bd:43:8a:7d:59,udp,0,dns,1,Dd,90,SF,1,America/Los_Angeles,650,NA,California,8.8.8.8,United States,37.4192,US,-122.0574,807,Mountain View,USA,CA
0.0384,T,1478023603,128.102.1.60,C96aW52y07Z1JqXgAe,13101,8.8.8.8,53,61,F,9c:d9:17:40:bf:f8,33,77,08:bd:43:8a:7d:59,udp,0,dns,1,Dd,49,SF,1,America/Los_Angeles,650,NA,California,8.8.8.8,United States,37.4192,US,-122.0574,807,Mountain View,USA,CA
0.0384,T,1478096237,163.206.7.189,CgElum1dAdn9nDZvPj,1899,8.8.8.8,53,68,F,10:a5:d0:4b:03:94,40,132,08:bd:43:8a:7d:59,udp,0,dns,1,Dd,104,SF,1,America/Los_Angeles,650,NA,California,8.8.8.8,United States,37.4192,US,-122.0574,807,Mountain View,USA,CA
0.0385,T,1478049791,146.165.85.97,CdmBaj29k6xeZYYkE8,13590,8.8.8.8,53,64,F,9c:d9:17:40:bf:f8,36,137,08:bd:43:8a:7d:59,udp,0,dns,1,Dd,109,SF,1,America/Los_Angeles,650,NA,California,8.8.8.8,United States,37.4192,US,-122.0574,807,Mountain View,USA,CA
0.0385,T,1478049806,131.182.1.79,CXaLWu3ITfxzfh8yG3,26746,8.8.8.8,53,60,F,9c:d9:17:40:bf:f8,32,76,08:bd:43:8a:7d:59,udp,0,dns,1,Dd,48,SF,1,America/Los_Angeles,650,NA,California,8.8.8.8,United States,37.4192,US,-122.0574,807,Mountain View,USA,CA
0.0385,T,1478097119,128.102.2.59,CSWNf32F84En9S9ZIe,12008,8.8.8.8,53,65,F,10:a5:d0:4b:03:94,37,105,08:bd:43:8a:7d:59,udp,0,dns,1,Dd,77,SF,1,America/Los_Angeles,650,NA,California,8.8.8.8,United States,37.4192,US,-122.0574,807,Mountain View,USA,CA
0.0387,T,1478098093,128.102.2.221,C0uVnl3vmbEdGFimn9,44890,8.8.8.8,53,82,F,10:a5:d0:4b:03:94,54,174,08:bd:43:8a:7d:59,udp,0,dns,1,Dd,146,SF,1,America/Los_Angeles,650,NA,California,8.8.8.8,United States,37.4192,US,-122.0574,807,Mountain View,USA,CA
0.0388,T,1478048746,163.206.7.186,C9quJW2PDECz4QfJAa,63488,8.8.8.8,53,70,F,9c:d9:17:40:bf:f8,42,130,08:bd:43:8a:7d:59,udp,0,dns,1,Dd,102,SF,1,America/Los_Angeles,650,NA,California,8.8.8.8,United States,37.4192,US,-122.0574,807,Mountain View,USA,CA
0.0388,T,1478046034,148.114.16.143,CBj7Wd45vjB8v1Lpf5,27454,8.8.8.8,53,70,F,9c:d9:17:40:bf:f8,42,130,08:bd:43:8a:7d:59,udp,0,dns,1,Dd,102,SF,1,America/Los_Angeles,650,NA,California,8.8.8.8,United States,37.4192,US,-122.0574,807,Mountain View,USA,CA
0.0388,T,1478126432,130.134.2.243,CgXwRD47xXCCzhnaG2,45824,8.8.8.8,53,72,F,9c:d9:17:40:bf:f8,44,112,08:bd:43:8a:7d:59,udp,0,dns,1,Dd,84,SF,1,America/Los_Angeles,650,NA,California,8.8.8.8,United States,37.4192,US,-122.0574,807,Mountain View,USA,CA
0.039,T,1478099631,198.117.13.221,Cyw9Mr1y1ihCd7SFm7,12573,8.8.8.8,53,76,F,9c:d9:17:40:bf:f8,48,274,08:bd:43:8a:7d:59,udp,0,dns,1,Dd,246,SF,1,America/Los_Angeles,650,NA,California,8.8.8.8,United States,37.4192,US,-122.0574,807,Mountain View,USA,CA
0.039,T,1478051014,146.165.85.42,CifxSi3p5C3GcQPyB9,36626,8.8.8.8,53,70,F,9c:d9:17:40:bf:f8,42,130,08:bd:43:8a:7d:59,udp,0,dns,1,Dd,102,SF,1,America/Los_Angeles,650,NA,California,8.8.8.8,United States,37.4192,US,-122.0574,807,Mountain View,USA,CA
0.039,T,1478098716,128.102.3.242,CHZWky4AVmolwHsie7,46908,8.8.8.8,53,63,F,10:a5:d0:4b:03:94,35,109,08:bd:43:8a:7d:59,udp,0,dns,1,Dd,81,SF,1,America/Los_Angeles,650,NA,California,8.8.8.8,United States,37.4192,US,-122.0574,807,Mountain View,USA,CA
0.0391,T,1478184351,128.154.1.226,C1ydCz2JbEIXuYRJv4,60442,8.8.8.8,53,76,F,9c:d9:17:40:bf:f8,48,274,08:bd:43:8a:7d:59,udp,0,dns,1,Dd,246,SF,1,America/Los_Angeles,650,NA,California,8.8.8.8,United States,37.4192,US,-122.0574,807,Mountain View,USA,CA
0.0391,T,1478098341,163.206.7.81,C1ZjkA4SsTsZVIrXs7,28665,8.8.8.8,53,60,F,10:a5:d0:4b:03:94,32,178,08:bd:43:8a:7d:59,udp,0,dns,1,Dd,150,SF,1,America/Los_Angeles,650,NA,California,8.8.8.8,United States,37.4192,US,-122.0574,807,Mountain View,USA,CA
0.0393,T,1478047835,128.102.3.262,CphD3C4voGMrQvSmM2,4807,8.8.8.8,53,76,F,9c:d9:17:40:bf:f8,48,274,08:bd:43:8a:7d:59,udp,0,dns,1,Dd,246,SF,1,America/Los_Angeles,650,NA,California,8.8.8.8,United States,37.4192,US,-122.0574,807,Mountain View,USA,CA
0.0394,T,1478023696,130.134.1.216,CpjKdv2GmBZPP0ctzc,30272,8.8.8.8,53,76,F,9c:d9:17:40:bf:f8,48,227,08:bd:43:8a:7d:59,udp,0,dns,1,Dd,199,SF,1,America/Los_Angeles,650,NA,California,8.8.8.8,United States,37.4192,US,-122.0574,807,Mountain View,USA,CA
0.0394,T,1478097785,148.114.50.173,CopImz33aeVyc51Iyi,33817,8.8.8.8,53,71,F,10:a5:d0:4b:03:94,43,116,08:bd:43:8a:7d:59,udp,0,dns,1,Dd,88,SF,1,America/Los_Angeles,650,NA,California,8.8.8.8,United States,37.4192,US,-122.0574,807,Mountain View,USA,CA
0.0395,T,1478190049,148.114.16.62,CxgbEE1vwLHkouwBy5,41210,8.8.8.8,53,65,F,10:a5:d0:4b:03:94,37,117,08:bd:43:8a:7d:59,udp,0,dns,1,Dd,89,SF,1,America/Los_Angeles,650,NA,California,8.8.8.8,United States,37.4192,US,-122.0574,807,Mountain View,USA,CA
0.0396,T,1478022325,130.134.3.108,CeicMz113feba3Et9c,53305,8.8.8.8,53,68,F,9c:d9:17:40:bf:f8,40,175,08:bd:43:8a:7d:59,udp,0,dns,1,Dd,147,SF,1,America/Los_Angeles,650,NA,California,8.8.8.8,United States,37.4192,US,-122.0574,807,Mountain View,USA,CA
0.0396,T,1478045374,128.102.3.210,CvZeKXfU4GXZpfuwk,24610,8.8.8.8,53,70,F,9c:d9:17:40:bf:f8,42,130,08:bd:43:8a:7d:59,udp,0,dns,1,Dd,102,SF,1,America/Los_Angeles,650,NA,California,8.8.8.8,United States,37.4192,US,-122.0574,807,Mountain View,USA,CA
0.0396,T,1478047294,128.154.2.190,CRqfAo3UOz47G3Auu8,27662,8.8.8.8,53,70,F,9c:d9:17:40:bf:f8,42,130,08:bd:43:8a:7d:59,udp,0,dns,1,Dd,102,SF,1,America/Los_Angeles,650,NA,California,8.8.8.8,United States,37.4192,US,-122.0574,807,Mountain View,USA,CA
0.0396,T,1478034456,163.205.5.43,CWad0XNUbdQzNjsGd,55345,8.8.8.8,53,58,F,9c:d9:17:40:bf:f8,30,90,08:bd:43:8a:7d:59,udp,0,dns,1,Dd,62,SF,1,America/Los_Angeles,650,NA,California,8.8.8.8,United States,37.4192,US,-122.0574,807,Mountain View,USA,CA
0.0396,T,1478034471,146.165.13.143,CbVBLe277BV3vCDyqi,55845,8.8.8.8,53,69,F,9c:d9:17:40:bf:f8,41,136,08:bd:43:8a:7d:59,udp,0,dns,1,Dd,108,SF,1,America/Los_Angeles,650,NA,California,8.8.8.8,United States,37.4192,US,-122.0574,807,Mountain View,USA,CA
0.0397,T,1478022312,128.102.3.209,C4MWQO2KNMyhVI70D5,44383,8.8.8.8,53,67,F,9c:d9:17:40:bf:f8,39,166,08:bd:43:8a:7d:59,udp,0,dns,1,Dd,138,SF,1,America/Los_Angeles,650,NA,California,8.8.8.8,United States,37.4192,US,-122.0574,807,Mountain View,USA,CA
0.0398,T,1478049616,146.165.7.34,C1Pj1z4cWwwyK95Vm7,42216,8.8.8.8,53,71,F,9c:d9:17:40:bf:f8,43,109,08:bd:43:8a:7d:59,udp,0,dns,1,Dd,81,SF,1,America/Los_Angeles,650,NA,California,8.8.8.8,United States,37.4192,US,-122.0574,807,Mountain View,USA,CA
0.0398,T,1478023132,163.205.5.89,Cis2fP3CgQIy4p0BY,8899,8.8.8.8,53,71,F,9c:d9:17:40:bf:f8,43,130,08:bd:43:8a:7d:59,udp,0,dns,1,Dd,102,SF,1,America/Los_Angeles,650,NA,California,8.8.8.8,United States,37.4192,US,-122.0574,807,Mountain View,USA,CA
0.0399,T,1478021996,128.102.3.207,C2NprG4fuWIBlRWy73,20462,8.8.8.8,53,61,F,9c:d9:17:40:bf:f8,33,111,08:bd:43:8a:7d:59,udp,0,dns,1,Dd,83,SF,1,America/Los_Angeles,650,NA,California,8.8.8.8,United States,37.4192,US,-122.0574,807,Mountain View,USA,CA
0.0399,T,1478098708,163.205.5.65,CtgnAi1hxpgrNvFTvd,24712,8.8.8.8,53,64,F,10:a5:d0:4b:03:94,36,162,08:bd:43:8a:7d:59,udp,0,dns,1,Dd,134,SF,1,America/Los_Angeles,650,NA,California,8.8.8.8,United States,37.4192,US,-122.0574,807,Mountain View,USA,CA
0.04,T,1478049777,131.182.10.236,CYO77k3FU3ZueHI1s9,12365,8.8.4.4,53,70,F,9c:d9:17:40:bf:f8,42,130,08:bd:43:8a:7d:59,udp,0,dns,1,Dd,102,SF,1,America/Los_Angeles,650,NA,California,8.8.4.4,United States,37.4192,US,-122.0574,807,Mountain View,USA,CA
0.04,T,1478049774,128.102.3.257,CqQ6oV256uYJrC7ER5,4017,8.8.8.8,53,65,F,9c:d9:17:40:bf:f8,37,81,08:bd:43:8a:7d:59,udp,0,dns,1,Dd,53,SF,1,America/Los_Angeles,650,NA,California,8.8.8.8,United States,37.4192,US,-122.0574,807,Mountain View,USA,CA
0.04,T,1478096165,146.165.7.227,C47Kes2BCfoaH71N18,4336,8.8.8.8,53,64,F,10:a5:d0:4b:03:94,36,122,08:bd:43:8a:7d:59,udp,0,dns,1,Dd,94,SF,1,America/Los_Angeles,650,NA,California,8.8.8.8,United States,37.4192,US,-122.0574,807,Mountain View,USA,CA
0.0403,T,1478048074,198.117.13.202,CkBIdL3dY7FZ9uS9wi,42235,8.8.8.8,53,76,F,9c:d9:17:40:bf:f8,48,227,08:bd:43:8a:7d:59,udp,0,dns,1,Dd,199,SF,1,America/Los_Angeles,650,NA,California,8.8.8.8,United States,37.4192,US,-122.0574,807,Mountain View,USA,CA
0.0405,T,1478048799,131.182.10.185,CvERu2GbAPMVtouGi,41378,8.8.8.8,53,76,F,9c:d9:17:40:bf:f8,48,227,08:bd:43:8a:7d:59,udp,0,dns,1,Dd,199,SF,1,America/Los_Angeles,650,NA,California,8.8.8.8,United States,37.4192,US,-122.0574,807,Mountain View,USA,CA
0.0405,T,1478097774,128.102.2.33,CIzUUP2cT5z3fe90C5,13310,8.8.8.8,53,62,F,10:a5:d0:4b:03:94,34,270,08:bd:43:8a:7d:59,udp,0,dns,1,Dd,242,SF,1,America/Los_Angeles,650,NA,California,8.8.8.8,United States,37.4192,US,-122.0574,807,Mountain View,USA,CA
0.0405,T,1478034439,128.154.1.105,C6xFWX3HCpbaPRTfg,51126,8.8.8.8,53,61,F,9c:d9:17:40:bf:f8,33,77,08:bd:43:8a:7d:59,udp,0,dns,1,Dd,49,SF,1,America/Los_Angeles,650,NA,California,8.8.8.8,United States,37.4192,US,-122.0574,807,Mountain View,USA,CA
0.0405,T,1478126482,163.205.5.181,C003xo2nOXvH3w36F7,58710,8.8.8.8,53,76,F,9c:d9:17:40:bf:f8,48,227,08:bd:43:8a:7d:59,udp,0,dns,1,Dd,199,SF,1,America/Los_Angeles,650,NA,California,8.8.8.8,United States,37.4192,US,-122.0574,807,Mountain View,USA,CA
0.0406,T,1478024126,130.134.2.176,CbvqS91IdeFvvRU2e3,15242,8.8.8.8,53,73,F,9c:d9:17:40:bf:f8,45,114,08:bd:43:8a:7d:59,udp,0,dns,1,Dd,86,SF,1,America/Los_Angeles,650,NA,California,8.8.8.8,United States,37.4192,US,-122.0574,807,Mountain View,USA,CA
0.0406,T,1478042997,163.205.5.204,CLMJAy1tdqxyvko6ql,2336,8.8.8.8,53,70,F,9c:d9:17:40:bf:f8,42,130,08:bd:43:8a:7d:59,udp,0,dns,1,Dd,102,SF,1,America/Los_Angeles,650,NA,California,8.8.8.8,United States,37.4192,US,-122.0574,807,Mountain View,USA,CA
0.0406,T,1478096178,146.165.7.170,CrnU0A2ReWQTm6CJv7,53580,8.8.8.8,53,66,F,10:a5:d0:4b:03:94,38,108,08:bd:43:8a:7d:59,udp,0,dns,1,Dd,80,SF,1,America/Los_Angeles,650,NA,California,8.8.8.8,United States,37.4192,US,-122.0574,807,Mountain View,USA,CA
0.0407,T,1478022305,148.114.16.76,CLDDXE1HXW0zocdo5,41787,8.8.8.8,53,67,F,9c:d9:17:40:bf:f8,39,163,08:bd:43:8a:7d:59,udp,0,dns,1,Dd,135,SF,1,America/Los_Angeles,650,NA,California,8.8.8.8,United States,37.4192,US,-122.0574,807,Mountain View,USA,CA
0.0409,T,1478034441,128.102.1.173,CjgQGP7SUfsxM565b,58283,8.8.8.8,53,60,F,9c:d9:17:40:bf:f8,32,76,08:bd:43:8a:7d:59,udp,0,dns,1,Dd,48,SF,1,America/Los_Angeles,650,NA,California,8.8.8.8,United States,37.4192,US,-122.0574,807,Mountain View,USA,CA
0.0409,T,1478025825,130.134.19.110,CP3QQ51OzjhxWtv7j,47884,8.8.8.8,53,60,F,9c:d9:17:40:bf:f8,32,76,08:bd:43:8a:7d:59,udp,0,dns,1,Dd,48,SF,1,America/Los_Angeles,650,NA,California,8.8.8.8,United States,37.4192,US,-122.0574,807,Mountain View,USA,CA
0.0409,T,1478184977,130.134.19.37,C6grUg21dwuyqSMWd,58278,8.8.8.8,53,76,F,9c:d9:17:40:bf:f8,48,227,08:bd:43:8a:7d:59,udp,0,dns,1,Dd,199,SF,1,America/Los_Angeles,650,NA,California,8.8.8.8,United States,37.4192,US,-122.0574,807,Mountain View,USA,CA
0.0412,T,1478107175,128.102.1.17,Cz2GnZ1CVWnxn6JjJf,56415,8.8.8.8,53,65,F,9c:d9:17:40:bf:f8,37,81,08:bd:43:8a:7d:59,udp,0,dns,1,Dd,53,SF,1,America/Los_Angeles,650,NA,California,8.8.8.8,United States,37.4192,US,-122.0574,807,Mountain View,USA,CA
